,grid_ID,People,Pipe_capital_energy_final_y,Pump_capital_energy_final_y,Tank_capital_energy_final_y,Pipe_operat_energy_final_y,Pump_operat_energy_final_y,Pipe_construction_energy_final_y,Pipe_excavation_energy_final_y,Pipe_transport_energy_final_y,tank_const_energy_final_y,tank_transport_energy_final_y,pump_construction_energy_final_y,pump_transport_energy_final_y,Treatment_operational_energy_y,Treatment_capital_energy_y,RSF_capital_energy_y,RSF_operational_energy_y,CoagFlocc_Capital_energy_y,CoagFlocc_Operational_energy_y,Chlorine_operational_energy_y,Sludge_transport_energy_final_y,Total_conveyance_operational_energy_collection_y
3449,711,2600,0.0326739973275,0.00675825087039,0.0129516718826,0.000515943905086,1.70375556768,0.0266793202198,0.00556460351427,0.000430073593429,0.00210470206781,0.0108469698147,0.00675163000632,6.62086406744e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3450,711,3100,0.0274039977586,0.00634356227309,0.0129516718826,0.000443001785337,1.85074390722,0.0223762040553,0.00466708681842,0.000360706884811,0.00210470206781,0.0108469698147,0.00633678330711,6.77896597437e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3451,711,3600,0.0293415531007,0.00546251195738,0.0129516718826,0.000390321365518,1.71990029695,0.0241379010134,0.00481454645264,0.000389105634668,0.00210470206781,0.0108469698147,0.00545667451446,5.83744292237e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3452,711,4100,0.0257633149177,0.00479635196258,0.0129516718826,0.000350489828581,1.80762557602,0.0211942545483,0.00422740664134,0.000341653728002,0.00210470206781,0.0108469698147,0.00479122640294,5.12555963916e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3453,711,4600,0.0229629546005,0.00427500935795,0.0129516718826,0.000319317321414,1.74229297324,0.0188905312279,0.00376790591946,0.000304517453219,0.00210470206781,0.0108469698147,0.00427044092436,4.56843359142e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3454,711,5100,0.0207116845417,0.00451265098684,0.0129516718826,0.000292383459888,1.63085059893,0.0170385183624,0.00339850337833,0.000274662800942,0.00210470206781,0.0108469698147,0.00450739071287,5.2602739726e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3455,711,5600,0.0470083911575,0.00351161482975,0.0129516718826,0.000266277793826,1.37032831895,0.0409335404102,0.00541499754755,0.000659853199816,0.00210470206781,0.0108469698147,0.00350786218787,3.75264187867e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3456,711,6100,0.0431552443414,0.00377287213654,0.0129516718826,0.000244451745152,1.37418247683,0.0375783321798,0.00497114528955,0.000605766871963,0.00210470206781,0.0108469698147,0.00376847420256,4.39793397709e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3457,711,6600,0.0398859076488,0.00348704848983,0.0129516718826,0.00022593267355,1.37836604992,0.0347314888329,0.00459454337367,0.000559875442268,0.00210470206781,0.0108469698147,0.00348298373267,4.06475716065e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3458,711,7100,0.037077040913,0.00324148169477,0.0129516718826,0.000210021921891,1.38287903822,0.0322856093376,0.00427098398116,0.000520447594221,0.00210470206781,0.0108469698147,0.00323770318811,3.77850665638e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3459,711,7600,0.0346377619056,0.00302822632012,0.0129516718826,0.000196204690188,1.18947552147,0.0301615560917,0.00398999819293,0.000486207620917,0.00210470206781,0.0108469698147,0.00302469639942,3.52992069214e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3460,711,8100,0.0324996284546,0.00284129876949,0.0129516718826,0.000184093289559,1.19390850893,0.0282997316416,0.00374370200818,0.000456194804811,0.00210470206781,0.0108469698147,0.00283798674514,3.31202435312e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3461,711,8600,0.0306101151724,0.00267610698057,0.0129516718826,0.000173390191329,1.19862385227,0.0266543984066,0.00352604491468,0.000429671851043,0.00210470206781,0.0108469698147,0.00267298751577,3.11946479771e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3462,711,9100,0.0289282407123,0.00252906813548,0.0129516718826,0.000163863257739,1.20362155151,0.0251898710217,0.0033323061831,0.000406063507579,0.00210470206781,0.0108469698147,0.00252612006985,2.948065633e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3463,711,9600,0.0274215615086,0.0024849560468,0.0129516718826,0.000155328713065,1.20890160663,0.0238778985726,0.0031587485694,0.00038491436656,0.00210470206781,0.0108469698147,0.00248162590982,3.3301369863e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3464,711,10100,0.0260640584636,0.00236193842072,0.0129516718826,0.000147639172815,1.21446401765,0.0226958243858,0.00300237487785,0.000365859199898,0.00210470206781,0.0108469698147,0.002358773142,3.16527871965e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
